MouseID,ExpDate,en,ProbeName,imec,epoch,InitDepth,clusterID,amp,SpikeN,posX,posY,peakt,ClusterDepth,peak,trough,PTratio,Sign,footprint,duration,CCFAcronym,CCFName,CCFColor,label,new_label,index,unique_list,artefacts,new_add,delete,keep
ZYE_0017,11/18/2020,1,p1,0,11,500,38,305,585,8,35,42,3046,98.2,-206.9,0.5,1,67,0.5,LD,Lateral dorsal nucleus of thalamus,FF909F,LD,others,3437,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,11,500,39,545,682,1,37,42,3034,157.8,-387.2,0.4,1,82,0.53,LD,Lateral dorsal nucleus of thalamus,FF909F,LD,others,3438,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,11,500,40,517,1015,8,38,42,3028,165.2,-352.2,0.5,1,71,0.47,LD,Lateral dorsal nucleus of thalamus,FF909F,LD,others,3439,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,11,500,48,1011,1753,8,44,42,2992,268.1,-742.6,0.4,1,85,0.53,LD,Lateral dorsal nucleus of thalamus,FF909F,LD,others,3440,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,11,500,50,153,1429,1,46,42,2980,48.5,-104.8,0.5,1,40,0.5,LD,Lateral dorsal nucleus of thalamus,FF909F,LD,others,3441,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,11,500,51,206,1200,2,48,43,2968,69.2,-137.1,0.5,1,77,0.47,LD,Lateral dorsal nucleus of thalamus,FF909F,LD,others,3442,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,11,500,54,199,3486,4,21,41,3130,68.5,-130.7,0.5,1,61,0.53,PO,Posterior complex of the thalamus,FF909F,PO,PO,3443,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,11,500,55,161,1017,1,21,42,3130,56.9,-103.8,0.5,1,69,0.47,PO,Posterior complex of the thalamus,FF909F,PO,PO,3444,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,11,500,58,184,1420,5,26,42,3100,68.3,-115.3,0.6,1,63,0.47,PO,Posterior complex of the thalamus,FF909F,PO,PO,3445,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,11,500,59,172,1377,3,25,42,3106,56.9,-115.5,0.5,1,74,0.47,PO,Posterior complex of the thalamus,FF909F,PO,PO,3446,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,11,500,60,255,3251,7,30,41,3076,73.7,-181.1,0.4,1,55,0.5,LD,Lateral dorsal nucleus of thalamus,FF909F,LD,others,3447,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,11,500,61,197,943,7,30,41,3076,73.5,-123.3,0.6,1,63,0.57,LD,Lateral dorsal nucleus of thalamus,FF909F,LD,others,3448,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,11,500,64,238,857,8,40,41,3016,82.7,-155.6,0.5,1,59,0.57,LD,Lateral dorsal nucleus of thalamus,FF909F,LD,others,3449,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,11,500,67,287,1147,5,48,40,2968,86.3,-200.5,0.4,1,53,0.47,LD,Lateral dorsal nucleus of thalamus,FF909F,LD,others,3450,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,11,500,71,138,1997,8,23,41,3118,41.5,-96.4,0.4,1,53,0.5,PO,Posterior complex of the thalamus,FF909F,PO,PO,3451,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,11,500,85,124,2487,1,2,42,3244,43.1,-81.2,0.5,1,39,0.47,PO,Posterior complex of the thalamus,FF909F,PO,PO,3452,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,3,407,157,8,4,42,3482,121.8,-285.3,0.4,1,57,0.47,PO,Posterior complex of the thalamus,FF909F,PO,PO,3453,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,9,336,958,1,13,42,3428,98.1,-237.6,0.4,1,69,0.4,PO,Posterior complex of the thalamus,FF909F,PO,PO,3454,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,13,267,3431,8,16,42,3410,83.4,-183.7,0.5,1,69,0.5,PO,Posterior complex of the thalamus,FF909F,PO,PO,3455,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,17,168,7231,1,19,42,3392,55,-113,0.5,1,60,0.5,PO,Posterior complex of the thalamus,FF909F,PO,PO,3456,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,20,139,871,7,22,42,3374,45.5,-93.9,0.5,1,61,0.5,PO,Posterior complex of the thalamus,FF909F,PO,PO,3457,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,21,216,500,8,22,42,3374,66.4,-149.4,0.4,1,64,0.47,PO,Posterior complex of the thalamus,FF909F,PO,PO,3458,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,23,346,535,1,27,42,3344,114.2,-231.4,0.5,1,63,0.47,PO,Posterior complex of the thalamus,FF909F,PO,PO,3459,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,24,292,708,8,26,42,3350,93.3,-199,0.5,1,60,0.43,PO,Posterior complex of the thalamus,FF909F,PO,PO,3460,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,28,284,777,8,37,42,3284,101.7,-182.6,0.6,1,61,0.47,PO,Posterior complex of the thalamus,FF909F,PO,PO,3461,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,30,283,469,1,34,42,3302,93,-189.8,0.5,1,69,0.47,PO,Posterior complex of the thalamus,FF909F,PO,PO,3462,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,31,497,911,8,35,42,3296,138.9,-357.9,0.4,1,55,0.43,PO,Posterior complex of the thalamus,FF909F,PO,PO,3463,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,32,448,13378,5,39,42,3272,104.2,-343.4,0.3,1,51,0.67,PO,Posterior complex of the thalamus,FF909F,PO,PO,3464,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,33,68,1878,1,40,43,3266,23.8,-43.9,0.5,1,34,0.43,PO,Posterior complex of the thalamus,FF909F,PO,PO,3465,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,35,709,1777,8,46,42,3230,219,-490.1,0.4,1,73,0.43,PO,Posterior complex of the thalamus,FF909F,PO,PO,3466,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,37,222,695,2,46,43,3230,79.5,-142.6,0.6,1,53,0.47,PO,Posterior complex of the thalamus,FF909F,PO,PO,3467,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,40,204,589,5,48,41,3218,63.9,-139.8,0.5,1,61,0.5,PO,Posterior complex of the thalamus,FF909F,PO,PO,3468,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,41,129,7160,8,48,42,3218,39.2,-89.8,0.4,1,42,0.63,PO,Posterior complex of the thalamus,FF909F,PO,PO,3469,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,47,201,1674,8,34,42,3302,70.6,-130.2,0.5,1,57,0.47,PO,Posterior complex of the thalamus,FF909F,PO,PO,3470,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,48,119,3872,1,33,42,3308,45.3,-73.2,0.6,1,39,0.5,PO,Posterior complex of the thalamus,FF909F,PO,PO,3471,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,50,239,692,8,43,42,3248,63.3,-175.6,0.4,1,56,0.43,PO,Posterior complex of the thalamus,FF909F,PO,PO,3472,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,12,500,59,91,4121,1,41,42,3260,28,-62.6,0.4,1,49,0.57,PO,Posterior complex of the thalamus,FF909F,PO,PO,3473,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,5,438,1785,2,4,43,3732,138.5,-299.9,0.5,1,68,0.4,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3474,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,9,120,1109,7,7,42,3714,23.2,-96.4,0.2,1,49,0.57,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3475,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,10,238,1663,8,8,41,3708,54,-184.4,0.3,1,55,0.53,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3476,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,11,692,1992,1,9,41,3702,176.4,-515.5,0.3,1,98,0.5,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3477,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,14,239,538,1,16,28,3660,88.6,-150.3,0.6,1,46,0.87,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3478,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,15,921,724,1,16,33,3660,313.6,-607.9,0.5,1,63,0.5,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3479,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,16,439,312,8,16,42,3660,133.2,-305.9,0.4,1,75,0.47,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3480,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,20,233,4376,8,19,43,3642,75.4,-157.3,0.5,1,60,0.63,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3481,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,23,231,544,6,23,42,3618,77.8,-153.1,0.5,1,72,0.43,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3482,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,27,133,7848,1,27,41,3594,33.8,-98.8,0.3,1,47,0.77,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3483,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,29,747,655,8,29,42,3582,195.2,-551.4,0.4,1,67,0.43,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3484,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,34,261,818,1,37,44,3534,102,-158.7,0.6,1,47,0.7,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3485,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,35,486,4373,1,37,42,3534,184,-302.3,0.6,1,67,0.43,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3486,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,36,712,1384,8,37,41,3534,167.1,-544.5,0.3,1,73,0.5,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3487,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,39,195,7629,6,38,42,3528,34.9,-160.3,0.2,1,15,0.2,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3488,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,42,255,1014,1,40,42,3516,99.7,-155,0.6,1,68,0.43,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3489,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,59,154,692,3,28,42,3588,41.7,-112.7,0.4,1,68,0.47,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3490,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,13,500,63,215,719,1,44,42,3492,63,-152.2,0.4,1,72,0.43,PO,Posterior complex of the thalamus,FF909F,PO,PO,3491,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,0,522,1278,1,1,42,4000,146.5,-375.9,0.4,1,59,0.43,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3492,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,1,163,600,1,1,41,4000,42.8,-120.4,0.4,1,43,0.8,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3493,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,4,229,14580,5,1,42,4000,180.2,-48.9,3.7,0,17,0.3,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3494,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,7,238,317,7,1,42,4000,68,-170.1,0.4,1,58,0.4,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3495,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,11,76,2992,2,3,41,3988,59,-16.6,3.5,0,14,0.47,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3496,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,13,263,261,8,2,42,3994,76.3,-186.5,0.4,1,72,0.5,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3497,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,14,121,3538,1,5,42,3976,26,-95.2,0.3,1,30,0.37,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3498,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,16,533,440,1,6,42,3970,173.9,-358.8,0.5,1,70,0.33,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3499,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,18,189,334,6,6,42,3970,43.7,-145.7,0.3,1,12,0.2,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3500,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,21,228,3944,1,8,42,3958,21.4,-206.4,0.1,1,18,0.33,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3501,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,22,98,438,8,7,23,3964,34.1,-63.4,0.5,1,25,0.9,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3502,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,24,176,9099,8,9,42,3952,49.8,-126.4,0.4,1,41,0.73,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3503,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,28,475,1354,8,12,42,3934,138.1,-336.9,0.4,1,69,0.47,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3504,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,34,561,970,1,18,42,3898,186,-375.1,0.5,1,67,0.33,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3505,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,36,484,299,5,20,41,3886,168.4,-315.2,0.5,1,72,0.4,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3506,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,37,479,296,5,20,42,3886,160.2,-318.7,0.5,1,69,0.4,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3507,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,39,550,600,1,18,41,3898,189.2,-360.3,0.5,1,69,0.33,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3508,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,40,435,1716,4,21,42,3880,112.4,-323,0.3,1,60,0.4,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3509,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,52,160,8802,8,27,41,3844,116.9,-43.5,2.7,0,21,0.67,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3510,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,54,456,861,1,29,42,3832,124.3,-331.4,0.4,1,81,0.4,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3511,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,65,128,758,6,35,41,3796,29,-98.5,0.3,1,19,0.23,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3512,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,68,803,886,1,39,42,3772,284.9,-518.1,0.5,1,68,0.37,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3513,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,69,380,11259,8,40,42,3766,96.2,-284,0.3,1,25,0.13,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3514,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,74,226,935,6,42,42,3754,73,-153.5,0.5,1,60,0.37,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3515,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,80,189,1302,8,46,42,3730,50.9,-138.2,0.4,1,65,0.43,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3516,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,90,475,1186,8,12,41,3934,142.4,-332.2,0.4,1,69,0.43,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3517,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,94,486,395,1,18,41,3898,159.3,-327,0.5,1,79,0.37,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3518,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,103,129,601,1,48,41,3718,32.7,-96.7,0.3,1,52,0.5,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3519,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,104,123,1998,6,43,42,3748,34.4,-88.6,0.4,1,56,0.43,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3520,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,107,147,762,8,8,42,3958,38.3,-108.5,0.4,1,58,0.33,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3521,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,109,144,521,1,4,42,3982,44.7,-99.2,0.5,1,37,0.33,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3522,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,14,500,121,96,4244,3,6,41,3970,27.7,-68.2,0.4,1,47,1.07,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3523,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,2,188,890,3,2,42,4244,30.5,-157.1,0.2,1,9,0.3,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3524,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,7,115,10522,5,2,42,4244,20.1,-95.3,0.2,1,10,0.13,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3525,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,8,253,4577,4,4,42,4232,36.9,-215.9,0.2,1,17,0.2,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3526,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,12,342,3224,3,8,42,4208,78.5,-263,0.3,1,51,0.63,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3527,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,13,164,4774,6,8,41,4208,94,-69.9,1.3,0,21,0.1,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3528,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,14,150,253,5,9,41,4202,34.6,-115.6,0.3,1,14,0.27,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3529,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,15,274,2384,8,9,41,4202,82.2,-191.6,0.4,1,25,0.1,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3530,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,18,920,656,8,15,37,4166,234.2,-685.7,0.3,1,87,0.47,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3531,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,22,183,356,5,13,42,4178,28.7,-154.3,0.2,1,22,0.23,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3532,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,26,902,657,8,14,42,4172,232.1,-670.4,0.3,1,84,0.47,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3533,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,27,318,231,1,16,42,4160,129.6,-188,0.7,1,60,0.6,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3534,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,28,807,71,8,14,42,4172,167.5,-639.6,0.3,1,83,0.53,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3535,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,29,286,10213,1,17,42,4154,46.6,-239.7,0.2,1,48,0.17,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3536,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,30,1340,258,4,17,43,4154,396.2,-943.9,0.4,1,82,0.5,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3537,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,33,1315,2671,3,18,42,4148,402.7,-912.3,0.4,1,85,0.47,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3538,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,36,1279,2286,3,18,44,4148,395.4,-883.7,0.4,1,85,0.47,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3539,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,39,207,1893,7,16,42,4160,52.1,-155.1,0.3,1,71,0.43,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3540,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,41,257,11505,1,17,45,4154,39.5,-217.6,0.2,1,27,0.13,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3541,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,47,182,8666,8,23,42,4118,44.8,-137.5,0.3,1,53,0.77,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3542,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,49,165,895,8,23,42,4118,39.2,-126.3,0.3,1,61,0.37,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3543,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,52,199,2729,8,27,41,4094,37,-162,0.2,1,14,0.23,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3544,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,57,110,3260,8,28,44,4088,52.1,-58.3,0.9,1,19,0.1,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3545,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,62,737,172,3,34,43,4052,212.6,-524.2,0.4,1,104,0.4,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3546,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,65,136,11008,7,33,42,4058,28.8,-107.4,0.3,1,9,0.27,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3547,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,81,239,7463,1,38,42,4028,39.8,-198.8,0.2,1,44,0.23,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3548,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,88,218,12754,7,42,42,4004,50.6,-167.1,0.3,1,22,0.17,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3549,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,93,93,226,8,48,42,3968,18.8,-74.2,0.3,1,20,1.03,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,VPM,VPM,3550,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,99,69,830,5,13,42,4178,16.3,-53.2,0.3,1,8,0.3,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3551,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,110,161,436,8,13,41,4178,46.2,-114.9,0.4,1,61,0.47,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3552,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,114,205,1091,8,16,43,4160,55.2,-150.1,0.4,1,56,0.53,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3553,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,15,500,116,155,513,3,1,42,4250,26.1,-128.7,0.2,1,11,0.27,VAL,Ventral anterior-lateral complex of the thalamus,FF8084,VAL,others,3554,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,16,500,0,244,1222,1,1,42,4500,77.8,-166.2,0.5,1,84,0.53,VM,Ventral medial nucleus of the thalamus,FF8084,VM,others,3555,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,16,500,1,291,373,1,1,42,4500,77.6,-213.2,0.4,1,14,0.23,VM,Ventral medial nucleus of the thalamus,FF8084,VM,others,3556,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,16,500,3,356,3375,5,1,41,4500,237.6,-118.5,2,0,27,0.2,VM,Ventral medial nucleus of the thalamus,FF8084,VM,others,3557,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,16,500,4,145,360,7,1,42,4500,24.9,-120.5,0.2,1,16,0.33,VM,Ventral medial nucleus of the thalamus,FF8084,VM,others,3558,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,16,500,6,162,490,3,4,42,4482,50.8,-110.8,0.5,1,9,0.27,VM,Ventral medial nucleus of the thalamus,FF8084,VM,others,3559,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,16,500,9,180,4602,8,3,41,4488,54.3,-125.2,0.4,1,51,0.57,VM,Ventral medial nucleus of the thalamus,FF8084,VM,others,3560,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,16,500,12,319,3047,1,8,42,4458,125.1,-194.1,0.6,1,76,0.47,VM,Ventral medial nucleus of the thalamus,FF8084,VM,others,3561,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,16,500,14,211,1665,1,6,41,4470,53.3,-158.1,0.3,1,9,0.23,VM,Ventral medial nucleus of the thalamus,FF8084,VM,others,3562,1,0,0,0,1
ZYE_0017,11/18/2020,1,p1,0,16,500,16,785,1305,1,10,42,4446,220.5,-564.6,0.4,1,64,0.5,VM,Ventral medial nucleus of the thalamus,FF8084,VM,others,3563,1,0,0,0,1
